id,name,credits,college,prereqs,subject,department
PSTAT 191,Undergraduate Learning Assistant Practicum,16,College of Letters and Science,PSTAT 190,PSTAT,Stats Appl Prob
PSTAT 193,Internship in Statistics,12,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 194,Group Studies for Advanced Students,12,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 194CS,Computational Methods in Statistics,4,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 194FM,Financial Market Risk and Modeling,4,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 194TR,Transfer Exploration Seminar: Statistics & Data Science,4,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 195,Special Topics in Statistics,12,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 196,Undergraduate Research in Actuarial Science and Mathematical Finance,4,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 197A,Data Science Capstone Project Preparation,4,College of Letters and Science,PSTAT 126,PSTAT,Stats Appl Prob
PSTAT 197B,Capstone Project in Data Science,4,College of Letters and Science,PSTAT 197A,PSTAT,Stats Appl Prob
PSTAT 197C,Capstone Project in Data Science,4,College of Letters and Science,"PSTAT 197A, PSTAT 197B",PSTAT,Stats Appl Prob
PSTAT 199,Independent Studies in Statistics,30,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 199RA,Independent Research Assistance,30,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 207A,Statistical Theory,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 207B,Statistical Theory,4,College of Letters and Science,PSTAT 207A,PSTAT,Stats Appl Prob
PSTAT 207C,Statistical Theory,4,College of Letters and Science,PSTAT 207B,PSTAT,Stats Appl Prob
PSTAT 210,Measure Theory for Probability,4,College of Letters and Science,PSTAT 120A,PSTAT,Stats Appl Prob
PSTAT 213A,Introduction To Probability Theory And Stochastic Processes,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B",PSTAT,Stats Appl Prob
PSTAT 213B,Introduction to Probability Theory and Stochastic Processes,4,College of Letters and Science,"PSTAT 213A | PSTAT 210, MATH 118",PSTAT,Stats Appl Prob
PSTAT 213C,Introduction To Probability Theory And Stochastic Processes,4,College of Letters and Science,PSTAT 213B,PSTAT,Stats Appl Prob
PSTAT 215A,Bayesian Inference,4,College of Letters and Science,"| PSTAT 207A, PSTAT 220A",PSTAT,Stats Appl Prob
PSTAT 215B,Statistical Decision Theory,4,College of Letters and Science,"PSTAT 207A, PSTAT 207B, PSTAT 207C",PSTAT,Stats Appl Prob
PSTAT 215C,Statistical Decision Theory,4,College of Letters and Science,"PSTAT 207A, PSTAT 207B, PSTAT 207C",PSTAT,Stats Appl Prob
PSTAT 216,Multivariate Analysis,4,College of Letters and Science,"PSTAT 207A, PSTAT 207B, PSTAT 207C",PSTAT,Stats Appl Prob
PSTAT 217,Advanced Topics in Mathematical Statistics,4,College of Letters and Science,"PSTAT 207A, PSTAT 207B, PSTAT 207C",PSTAT,Stats Appl Prob
PSTAT 220A,Advanced Statistical Methods,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C, PSTAT 122, PSTAT 126, MATH 108A",PSTAT,Stats Appl Prob
PSTAT 220B,Advanced Statistical Methods,4,College of Letters and Science,PSTAT 220A,PSTAT,Stats Appl Prob
PSTAT 220C,Advanced Statistical Methods,4,College of Letters and Science,"PSTAT 220A, MATH 108B",PSTAT,Stats Appl Prob
PSTAT 221A,Advanced Probability Theory,4,College of Letters and Science,"PSTAT 213A, PSTAT 213B, PSTAT 213C",PSTAT,Stats Appl Prob
PSTAT 221B,Advanced Probability Theory,4,College of Letters and Science,"PSTAT 213A, PSTAT 213B, PSTAT 213C",PSTAT,Stats Appl Prob
PSTAT 221C,Advanced Probability Theory,4,College of Letters and Science,"PSTAT 213A, PSTAT 213B, PSTAT 213C",PSTAT,Stats Appl Prob
PSTAT 222A,Advanced Stochastic Processes,4,College of Letters and Science,"PSTAT 213A, PSTAT 213B, PSTAT 213C",PSTAT,Stats Appl Prob
PSTAT 222C,Advanced Stochastic Processes,4,College of Letters and Science,"PSTAT 213A, PSTAT 213B, PSTAT 213C",PSTAT,Stats Appl Prob
PSTAT 223A,STOCHASTIC CALCULUS AND APPLICATIONS,4,College of Letters and Science,"PSTAT 213A, PSTAT 213B, PSTAT 213C",PSTAT,Stats Appl Prob
PSTAT 223B,Financial Modeling,4,College of Letters and Science,PSTAT 223A,PSTAT,Stats Appl Prob
PSTAT 223C,ADVANCED TOPICS IN FINANCIAL MODELING,4,College of Letters and Science,"PSTAT 223A, PSTAT 223B",PSTAT,Stats Appl Prob
PSTAT 225,Linear and Nonlinear Mixed Effects Models,4,College of Letters and Science,PSTAT 220A,PSTAT,Stats Appl Prob
PSTAT 226,Nonparametric Regression and Classification Methods,4,College of Letters and Science,"PSTAT 207A, PSTAT 207B, PSTAT 220A",PSTAT,Stats Appl Prob
PSTAT 227,Bootstrap and Resampling Methodology,4,College of Letters and Science,"PSTAT 207A, PSTAT 207B, PSTAT 220A",PSTAT,Stats Appl Prob
PSTAT 228,Spline Smoothing and Applications,4,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 230,Seminar and Projects in Statistical Consulting,4,College of Letters and Science,"PSTAT 220A, PSTAT 220B, PSTAT 220C",PSTAT,Stats Appl Prob
PSTAT 231,Introduction to Statistical Machine Learning,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 126",PSTAT,Stats Appl Prob
PSTAT 232,Computational Techniques in Statistics,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C, PSTAT 126",PSTAT,Stats Appl Prob
PSTAT 234,Statistical Data Science,4,College of Letters and Science,"| PSTAT 131, PSTAT 231, CMPSC 165B; CMPSC 9, CMPSC 16",PSTAT,Stats Appl Prob
PSTAT 235,Big Data Analytics,4,College of Letters and Science,"| PSTAT 131, PSTAT 231, CMPSC 165B; CMPSC 9, CMPSC 16",PSTAT,Stats Appl Prob
PSTAT 236,Spatial Statistics,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, MATH 108A",PSTAT,Stats Appl Prob
PSTAT 237,Uncertainty Quantification,4,College of Letters and Science,PSTAT 126,PSTAT,Stats Appl Prob
PSTAT 250,Quantitative Methods in the Social Sciences Colloquium,2,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 262,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262A,Seminars In Probability and Statistics,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 262AA,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262AP,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262AS,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262AT,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262B,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262BN,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262BT,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262C,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262D,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262DD,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262DH,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262DM,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262DS,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262E,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262ES,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262F,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262FD,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262FE,Feature Extraction Methods,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262FM,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262FR,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262G,Seminars In Probability and Statistics,6,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262GS,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262GT,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262JH,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262JL,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262LC,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262MC,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262RM,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262S,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262SP,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262ST,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262TL,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262WL,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262WM,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262Y,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262YS,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262YY,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 262Z,Seminars In Probability and Statistics,99,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C",PSTAT,Stats Appl Prob
PSTAT 263,Research Seminars in Probability and Statistics,1,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 274,Time Series,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B",PSTAT,Stats Appl Prob
PSTAT 275,Survival Analysis,4,College of Letters and Science,"PSTAT 120A, PSTAT 120B, PSTAT 120C, PSTAT 220A",PSTAT,Stats Appl Prob
PSTAT 276,ADVANCED MATHEMATICAL FINANCE,4,College of Letters and Science,"PSTAT 160A, PSTAT 160B, PSTAT 170 | PSTAT 170",PSTAT,Stats Appl Prob
PSTAT 277A,Advanced Time Series,4,College of Letters and Science,"PSTAT 274 | PSTAT 207A, PSTAT 213A, PSTAT 220A",PSTAT,Stats Appl Prob
PSTAT 277B,Advanced Time Series,4,College of Letters and Science,"PSTAT 274 | PSTAT 207A, PSTAT 213A, PSTAT 220A",PSTAT,Stats Appl Prob
PSTAT 296A,Intro to Research in Actuarial Science,4,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 296B,Research Projects in Actuarial Science,4,College of Letters and Science,PSTAT 296A,PSTAT,Stats Appl Prob
PSTAT 500,Teaching Assistant Practicum,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 501,Teaching Assistant Training,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 502,Teaching Associate Practicum,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 510,Readings for Area Examinations,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 596,Directed Reading and Research,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 598,Master's Thesis Research and Preparation,6,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 599,Ph.D Dissertation Preparation,99,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 5A,Understanding Data,5,College of Letters and Science,,PSTAT,Stats Appl Prob
PSTAT 5H,"Honors Seminar, Statistics",1,College of Letters and Science,PSTAT 5A,PSTAT,Stats Appl Prob
PSTAT 5LS,Statistics for Life Sciences,5,College of Letters and Science,,PSTAT,Stats Appl Prob
